l_rate	time	RMSE_mean	RMSE_min	RMSE_max	MAE_mean	MAE_min	MAE_max	ABS_mean	ABS_min	ABS_max	REL_mean	REL_min	REL_max	R2_mean	R2_min	R2_max	RAE_mean	RAE_min	RAE_max	MAPE_mean	MAPE_min	MAPE_max	sMAPE_mean	sMAPE_min	sMAPE_max	EV_mean	EV_min	EV_max	U2_mean	U2_min	U2_max
0,148	9,003	16,12956256	8,64648063	31,00204628	13,43984018	6,319653401	26,96870108	11,1822476	-1,66550308	26,45720558	0,390804871	-0,058207146	0,924644596	-0,03113038	-2,427626775	0,73338072	95,53737914	44,92338561	191,7075639	46,97047673	22,08635884	94,25206919	41,97536269	26,04474425	66,09492909	1,048835738	0,130734843	3,80518021	0,522359456	0,28001819	1,004008136
0,1482	8,805	17,59277329	8,428650428	38,81498102	14,63603744	6,218632182	34,64509081	10,12006291	-11,07621239	34,43905923	0,353682911	-0,38709908	1,2035999	-0,355596308	-4,372934702	0,746645344	104,0405719	44,2052742	246,2753374	51,15102909	21,73330295	121,0800433	46,4489033	25,86845003	85,21565654	1,336883075	0,123571668	6,220710061	0,56974586	0,272963711	1,257031758
0,1484	8,847	15,76204365	9,492915314	26,93180848	13,15062392	7,161348322	22,99649191	9,858347069	-7,10539313	22,10252666	0,344536286	-0,24832416	0,772454285	0,042988243	-1,586686766	0,678625052	93,48147945	50,90659119	163,4710336	45,95970388	25,02797207	80,3697197	43,62509948	27,33930568	59,71203488	0,945138011	0,157181077	2,773419573	0,510457275	0,307430165	0,872192583
0,1486	8,962	15,52889216	8,965855271	29,4505113	12,86396768	6,639100362	25,41442909	10,48826109	-2,277873207	24,65138881	0,366550954	-0,079608678	0,861533671	0,017083794	-2,093132217	0,713320753	91,44377765	47,19418087	180,6589896	44,95787794	23,20278403	88,82009264	40,4193121	25,64864175	63,99743763	0,995046576	0,125989415	3,378621178	0,502906612	0,290361209	0,953761332
0,1488	8,881	12,58940643	8,531790682	22,85310609	10,00970178	6,302947648	19,37181349	6,764507369	0,090885468	18,05284284	0,23641065	0,003176328	0,630923153	0,371336822	-0,862530004	0,740406873	71,15417008	44,80463242	137,7049329	34,98259341	22,02797443	67,70194456	34,03152357	25,52215878	53,89571401	0,570334962	0,138915757	1,950503283	0,407710716	0,276303931	0,740102903
0,149	8,958	14,1196546	9,208629467	20,63684968	11,62357251	6,938505451	17,98538041	8,109366599	-7,259905839	17,34947827	0,283411715	-0,253724177	0,606341485	0,245334433	-0,518796569	0,697585366	82,62640323	49,32250808	127,8494449	40,62285971	24,2491655	62,85654297	39,96653082	26,62877011	63,1401885	0,70645048	0,165323206	1,677479357	0,457268142	0,298223505	0,668328948
0,1492	9,147	15,74200054	8,538939896	46,84689667	13,01597597	6,24494259	40,41375584	9,905594007	-5,751721344	40,03922536	0,346187504	-0,201015109	1,399318353	-0,259386072	-6,826623809	0,739971638	92,52433174	44,39230228	287,2820109	45,48912698	21,82525437	141,2407702	39,81945657	25,79152495	80,98544366	1,295690095	0,103043352	8,628058325	0,509808174	0,27653546	1,517147126
0,1494	8,964	15,095932	8,855347931	39,38546794	12,44749593	6,53660049	35,17663785	9,499764596	-4,922304571	35,01402973	0,332004299	-0,172028082	1,223694364	-0,013504212	-4,532033809	0,720344049	88,48327968	46,46555843	250,0538505	43,50236386	22,84456043	122,9377304	39,57761555	26,34902544	77,07343864	1,023555108	0,143676951	6,414651963	0,488885102	0,286782404	1,275507103
0,1496	8,99	15,85011997	9,279695237	33,90025515	13,16093789	7,093133922	28,93941201	11,04339091	-1,458216542	28,08109327	0,385952012	-0,050962753	0,981397338	-0,037516645	-3,098441496	0,692899705	93,55479652	50,42168773	205,7164028	45,99574986	24,7895717	101,1394451	40,96088953	27,34042925	67,86812221	1,059073452	0,141358259	4,411654395	0,513309646	0,300524986	1,097867272
0,1498	9,379	18,32671327	9,844049148	34,90271725	15,54996397	7,448729974	30,4514473	13,93877044	3,808740129	29,94029511	0,487141725	0,133110466	1,046374001	-0,378088509	-3,344414798	0,654410648	110,5372373	52,94944954	216,4647367	54,3450823	26,03233321	106,4238099	45,60263446	27,58190146	70,67261149	1,47233269	0,255426142	4,847593505	0,593514669	0,318801712	1,130332229
0,15	8,908	15,42317068	8,498300913	28,3020873	12,79314101	6,166525227	23,84436146	8,754158161	-8,936825521	22,8400703	0,305946333	-0,312330318	0,798230467	0,074630996	-1,856602018	0,742440831	90,94030486	43,83487085	169,4981317	44,71034805	21,55119598	83,33291245	43,23028198	24,94587298	65,99938852	0,880587026	0,13111054	3,003105154	0,499482799	0,275219357	0,916569366
0,1502	10,015	15,80350243	8,746292952	28,48001677	13,21760159	6,327216564	24,97727442	10,52133082	-4,427741447	24,44548391	0,367706697	-0,15474375	0,854337565	-0,010592148	-1,892632675	0,727189648	93,95759156	44,9771485	177,5514666	46,19378203	22,1127911	87,29229447	42,11434916	25,04702892	63,56896553	1,031713466	0,146666216	3,244159923	0,511799927	0,283250635	0,922331652
0,1504	8,875	16,64223539	8,645781341	24,32329437	14,04136471	6,461727139	21,46649357	12,07372421	-0,963673998	21,02844544	0,421960808	-0,033679141	0,734916557	-0,075603259	-1,109879235	0,733423844	99,8133286	45,93331969	152,5950091	49,07272599	22,5828879	75,02257639	43,4615032	27,04703853	58,32761869	1,119901508	0,127082009	2,381820574	0,538962479	0,279995544	0,787715276
0,1506	9,111	16,20491506	8,90447682	33,06616861	13,43479504	6,52814703	28,62424561	9,658026558	-6,358442439	28,12449189	0,337535347	-0,222219214	0,982914063	-0,147528482	-2,899245307	0,717232416	95,50151565	46,40546684	203,476036	46,95284462	22,8150167	100,0379799	42,99861612	25,73916277	68,04667859	1,150476963	0,130793578	4,302689861	0,524799764	0,288373454	1,070855195
0,1508	8,954	14,85422262	8,595096059	23,48877495	12,33465555	6,369634212	20,63729336	9,969199874	-0,008010876	20,11540904	0,348410446	-0,00027997	0,703007134	0,126761579	-0,967585167	0,73654025	87,68115154	45,27867523	146,7006224	43,10800155	22,26103521	72,12463054	39,80184329	25,31727015	56,92713998	0,884703156	0,154863921	2,208106524	0,48105729	0,27835409	0,76068918
0,151	8,941	15,03613954	8,654627807	30,27438547	12,42633973	6,521452482	26,42564402	9,589877763	-2,980412823	25,84690666	0,335153636	-0,104161515	0,90331545	0,095887988	-2,268612812	0,732878037	88,33289039	46,35787851	187,8472316	43,42842571	22,79162013	92,35415606	40,46641018	27,10927435	65,45666811	0,896383898	0,138700195	3,640812091	0,48694871	0,280282039	0,980442679
0,1512	9,233	16,49718395	8,556003481	38,03751343	13,95394572	6,290673396	36,46394247	8,464661193	-36,32332559	18,84619533	0,295828794	-1,269452536	0,658649781	-0,120891665	-4,159849606	0,738931357	99,19190889	44,71738065	259,2046817	48,76720808	21,98507753	127,4366911	48,53480204	25,22190343	199,1998648	0,880643609	0,119903476	2,032349478	0,534264956	0,277088068	1,231853298
0,1514	8,93	15,94243232	8,033258754	30,55404142	13,28572731	5,820232253	26,93155205	10,4681325	-4,539596956	26,53012021	0,365847486	-0,158652953	0,927192866	-0,057234253	-2,329278547	0,769857769	94,4418646	41,37324015	191,4434892	46,43187246	20,3409475	94,12223818	41,75971289	24,31021692	66,5350034	1,080193574	0,116833808	3,771447436	0,516299202	0,260158864	0,989499399
0,1516	9,325	17,86359032	9,16713311	37,24734501	15,00331821	6,926425999	32,79176549	13,10257535	2,672943899	32,47906191	0,457917804	0,09341588	1,135100567	-0,390424259	-3,947701036	0,700304735	106,6513947	49,23664105	233,1009365	52,43462715	24,2069494	114,6029147	43,77829548	27,02608245	73,82671499	1,477644754	0,20646091	5,609509965	0,578516329	0,296879636	1,206263519
0,1518	9,07	17,24753988	8,484312866	54,56981219	14,46041192	6,175340421	47,78817423	12,17028504	-1,274597203	47,51538984	0,425335482	-0,044545499	1,660600485	-0,423719876	-9,619833902	0,743288008	102,7921342	43,89753384	339,703215	50,53724093	21,58200392	167,0133941	43,01062484	24,88311292	88,06697512	1,507049735	0,152236215	11,97311378	0,558565399	0,274766351	1,767255455
0,152	9,121	15,35594822	8,75079252	42,07338736	12,66716597	6,49065313	36,68845372	9,640790745	-3,220072841	36,3380499	0,336932978	-0,112537318	1,269967131	-0,078864435	-5,312883339	0,726908879	90,04480865	46,13894069	260,8006245	44,2700818	22,68398044	128,2213284	40,09243147	25,02630684	77,74109783	1,094644863	0,13999862	7,062748091	0,497305784	0,283396354	1,362555969
0,1522	9,016	12,7068908	8,789772709	25,91483902	10,18877302	6,559404018	22,60394017	3,72137581	-7,285167946	21,90914905	0,130057198	-0,254607054	0,765695992	0,339148469	-1,395023819	0,724470505	72,42710166	46,62765778	160,6805716	35,60842389	22,92425577	78,99780291	39,09030879	26,11074219	64,78485057	0,546043056	0,126854862	2,654042402	0,411515473	0,284658736	0,839257802
0,1524	8,865	16,54038416	8,325526676	37,957617	13,91140361	6,112640031	36,36463034	6,852156703	-36,22168274	27,38798899	0,23947388	-1,265900251	0,957174254	-0,212937448	-4,138196214	0,752806959	98,88949744	43,45182683	258,4987194	48,618529	21,36287429	127,0896082	49,09729482	24,75971092	199,1992051	0,951306021	0,13848653	3,968662787	0,535664005	0,269624026	1,229265834
0,1526	8,819	17,55664447	9,105372035	41,35922737	14,66537765	6,838518475	36,79306831	12,1042698	-6,367408073	36,58658278	0,423028336	-0,222532551	1,278653029	-0,403177992	-5,100390562	0,704329363	104,2491373	48,61174861	261,5442795	51,25356926	23,89972414	128,5869427	43,9893137	27,31181806	78,78531393	1,464642225	0,185133144	7,030983827	0,56857582	0,29487949	1,33942774
0,1528	9,412	16,3129099	9,014193701	27,76420055	13,64416886	6,770638729	24,09475338	11,90142252	1,084948329	23,44551911	0,41593909	0,03791752	0,819390108	-0,041896149	-1,749053247	0,710221221	96,98985372	48,12922404	171,2780478	47,68457863	23,66249334	84,20799934	42,29118351	28,15023571	61,93025682	1,072826888	0,173176777	3,030537146	0,5282972	0,29192666	0,899149785
0,153	8,898	17,11155763	8,500454406	41,11380392	14,3767872	6,232626235	35,19703758	11,70879508	-7,085837652	35,0501399	0,409207014	-0,247640722	1,224956367	-0,320189252	-5,028206582	0,742310282	102,1976862	44,30475122	250,1988624	50,24498355	21,78221032	123,0090248	43,65418352	24,21786149	78,1063872	1,382346536	0,167223274	6,499630459	0,554161584	0,275289099	1,331479647
0,1532	8,794	14,53930505	8,416558247	34,02552724	11,9620335	6,063218715	29,70706811	8,50720795	-5,099302073	29,21291867	0,297315748	-0,178213912	1,02095315	0,105417675	-3,128787518	0,747371774	85,03236006	43,10051439	211,1733019	41,80573641	21,19015328	103,8223024	39,25887676	23,98799587	69,66026653	0,883486192	0,115786056	4,611824918	0,470858615	0,272572103	1,101924236
0,1534	8,859	17,40697128	8,440148556	41,19992842	14,51883741	6,237098859	36,67242245	11,70368158	-0,449734536	36,41286955	0,409028304	-0,015717632	1,272581979	-0,385228219	-5,053488603	0,745953634	103,207453	44,33654496	260,6866659	50,74143036	21,79784156	128,1653012	43,00147502	25,7577324	78,65230857	1,443791325	0,131020202	6,977751064	0,563728621	0,273336081	1,334268808
0,1536	9,076	13,69557796	9,106211225	21,42060983	11,15278955	6,747615066	18,3724122	6,952036347	-12,40474675	17,09805919	0,242964542	-0,433529611	0,597554718	0,283137628	-0,636351006	0,70427486	79,27983289	47,96555987	130,6006683	38,97753507	23,58202867	64,20916825	39,57532343	26,25576519	82,07829406	0,63179896	0,156788389	1,740045414	0,443534326	0,294906668	0,693711194
0,1538	8,857	14,93566034	9,098045162	27,72325319	12,29887535	6,873015684	24,46474541	9,832608588	-3,37508953	23,96309381	0,34363676	-0,117954947	0,837478664	0,094474045	-1,740950477	0,70480501	87,4268073	48,85697272	173,9081437	42,98295447	24,02028736	85,50107289	39,67727858	25,82574858	62,89320984	0,903813981	0,208707652	3,101826906	0,483694668	0,294642208	0,897823696
0,154	8,945	14,76615041	8,434273912	34,37562638	12,22633368	6,161294383	30,65280879	8,440614813	-6,768838167	30,37302254	0,294988405	-0,236562006	1,061497257	0,070088237	-3,214189368	0,746307161	86,9111433	43,79768729	217,896119	42,72943083	21,53291487	107,1275419	39,77191333	25,35771961	71,60983509	0,928843364	0,124297547	4,865148958	0,478205052	0,273145829	1,113262275
0,1542	9,155	18,29595114	8,989296394	45,66687445	15,43747889	6,763082533	39,3532392	12,97257342	-3,988178455	38,94931139	0,453374408	-0,1393816	1,361227291	-0,49887062	-6,437301422	0,711819755	109,7376348	48,07551067	279,7433067	53,95196172	23,63608543	137,5344038	45,52573975	27,39323316	79,83290526	1,58054052	0,137057187	8,182900685	0,59251843	0,291120355	1,478931844
0,1544	8,869	18,89097532	10,16022275	44,46695628	15,95853152	7,621387237	38,82554165	13,46042986	-4,341616618	38,43225008	0,47042435	-0,1517338	1,343156677	-0,557748135	-6,05159909	0,631854696	113,4415481	54,17678724	275,9921578	55,77297224	26,63574767	135,6901701	46,72361645	28,35598184	79,96392145	1,650138802	0,130204618	7,90116872	0,61178842	0,329041064	1,440072229
0,1546	8,926	14,41441085	8,665144314	27,76980462	11,86605288	6,307789241	23,73628307	8,027552175	-5,552266988	22,99960488	0,280552408	-0,194044441	0,803805991	0,168474522	-1,750163125	0,732228466	84,35007987	44,83904899	168,7298542	41,47029675	22,04489516	82,95519265	40,25923766	26,64235897	60,90821862	0,796687567	0,111144579	2,963590635	0,466813888	0,280622618	0,899331274
0,1548	9,116	18,97578874	9,152625271	45,74956331	15,99348322	6,803244882	39,96832399	13,25347217	-2,92177928	39,69962544	0,46319145	-0,102112349	1,387449782	-0,641311335	-6,4642592	0,701252576	113,6900029	48,36100555	284,1156495	55,89512383	23,77644757	139,6840443	46,73837314	26,14216175	81,13995416	1,732389455	0,161267463	8,383499766	0,614535122	0,296409797	1,481609741
0,155	9,14	18,08941937	9,011030719	38,98047473	15,22296105	6,791341305	34,23641441	12,99629761	-3,352591754	33,94504098	0,454203537	-0,11716868	1,186334611	-0,423112464	-4,418849061	0,710424546	108,2127304	48,27638873	243,3702529	53,20225004	23,73484613	119,651773	45,14546734	27,88326992	75,40492534	1,4969789	0,140967803	6,126357971	0,585829853	0,291824226	1,262391309
0,1552	8,955	16,3697671	8,194527551	38,27374288	13,59868987	5,932917051	32,09874704	11,23190134	-3,213411886	31,02963769	0,392540204	-0,112304526	1,084445094	-0,135766863	-4,224138426	0,760524744	96,66656542	42,17426234	228,1746006	47,52563554	20,73476608	112,1809062	41,88493507	23,54040901	71,05489667	1,159087322	0,14011473	5,480629499	0,530138534	0,26538159	1,239503641
0,1554	8,885	15,39853542	8,238573301	29,80678673	12,77544338	6,044135165	25,38796004	10,77298267	-0,146617156	24,33075139	0,376501599	-0,005124077	0,850327814	0,052331693	-2,168422776	0,757943457	90,81450086	42,96485859	180,4708338	44,64849714	21,12345878	88,72758679	40,24424065	25,61774519	63,09422561	0,955945172	0,125352955	3,381285936	0,49868498	0,266808021	0,965299391
0,1556	8,833	18,9039422	9,664288021	38,0780138	16,16544651	7,204483023	36,51274529	10,31401882	-36,37149041	30,06988838	0,360461415	-1,271135832	1,050903116	-0,586435069	-4,170843337	0,666916948	114,9124075	51,21321509	259,5515976	56,49611295	25,17872219	127,6072505	52,42924102	27,58807525	199,2010302	1,413368718	0,13637563	4,810330799	0,612208356	0,312980108	1,233164911
0,1558	8,903	14,07210786	8,692860897	27,43290718	11,53420044	6,451939854	24,30595551	9,034487832	-1,053448148	23,91462202	0,315743487	-0,03681663	0,835784639	0,211119916	-1,683839092	0,730512723	81,99110003	45,86374656	172,7793824	40,31051606	22,54868262	84,94612302	37,69199504	25,59767369	62,80293061	0,777141008	0,135706744	3,060635573	0,45572833	0,281520226	0,888420776
0,156	8,962	14,02627651	8,702476337	31,62367669	11,48597943	6,443185742	27,33422361	8,287958014	-4,516134191	26,63418751	0,28965325	-0,15783296	0,930829882	0,180859301	-2,566461406	0,729916217	81,64831999	45,80151778	194,3058882	40,14198996	22,51808815	95,52952241	38,02151872	25,41689864	66,31347787	0,799221082	0,110660701	3,912412429	0,454244072	0,281831624	1,024139774
0,1562	8,91	16,73100718	9,312411235	27,51775098	13,87990828	6,917966518	23,64384816	11,49259353	-3,905884047	22,91538759	0,401651054	-0,136505519	0,800862707	-0,147367682	-1,700465783	0,690730496	98,66561221	49,17650665	168,0727788	48,50845694	24,17738462	82,63214477	42,64792327	26,3480422	60,90069857	1,165785021	0,133184231	2,931163471	0,541837374	0,301584501	0,891168461
0,1564	9,021	15,65063515	10,03813264	30,50205756	13,04767095	7,65684459	26,36926797	10,10343802	-6,803836074	25,71965588	0,353101893	-0,237785137	0,898868202	0,048807684	-2,317959486	0,640649159	92,7496361	54,42883656	187,4464813	45,59989675	26,75966647	92,15712915	42,62563352	28,14572919	65,02591691	0,940347772	0,137201472	3,642321408	0,506849286	0,325087149	0,98781589
0,1566	9,134	14,46844628	8,549161188	30,57067451	11,89234024	6,28370031	26,88565445	6,881915281	-13,53184806	26,36108095	0,240513903	-0,472920322	0,921285166	0,147812029	-2,332904336	0,739348747	84,53694415	44,66781232	191,1172252	41,56216764	21,96070751	93,9618321	41,84362661	25,31537631	88,12658334	0,773566287	0,130236139	3,755596041	0,468563838	0,276866479	0,990038066
0,1568	8,956	17,60904843	8,648626701	40,2451492	14,76627509	6,367625806	34,28002463	12,65330214	-0,010271332	33,65766911	0,442216295	-0,00035897	1,176291341	-0,342168603	-4,776168977	0,733248352	104,9663689	45,26439843	243,6802571	51,60619257	22,2540161	119,804185	43,91216511	25,63622558	74,10108666	1,398349417	0,160780599	6,231937707	0,570272934	0,280087691	1,303348071
0,157	9,418	15,98956531	8,369999436	36,50691632	13,26929022	6,127385497	30,85902649	10,27117298	-3,541887737	30,02280297	0,358964009	-0,123784326	1,049257543	-0,141811885	-3,752948481	0,750159026	94,32502122	43,55664527	219,3620217	46,374427	21,41440776	107,8482457	41,4288302	24,70501176	70,68294639	1,166093364	0,130725425	5,054060703	0,517825614	0,271064286	1,182284571
0,1572	8,956	14,28877807	9,043069237	23,72540256	11,64282455	6,63841897	20,13451156	7,378547895	-8,025431727	18,98569425	0,257870561	-0,280478301	0,663525085	0,201454727	-1,00742804	0,708361727	82,76325673	47,18933718	143,1265877	40,69014306	23,20040265	70,36747415	40,21084218	25,97926271	65,31948829	0,730406415	0,126662306	2,116445851	0,462745243	0,2928618	0,768352417
0,1574	8,889	14,61955327	8,628870933	24,86576813	12,00628905	6,331178422	20,8968462	8,375923956	-13,42271877	20,40350096	0,292727544	-0,469106396	0,713075568	0,167195831	-1,205040474	0,734465624	85,34695154	45,00531145	148,5456591	41,96040374	22,12663728	73,03173364	40,83875404	24,77728567	89,28546833	0,765255316	0,177789283	2,253331847	0,473457471	0,279447896	0,805283409
0,1576	9,127	15,55312362	9,458199397	33,16683574	12,93355577	7,232848811	29,10145251	10,69696287	0,131323898	28,68942171	0,373844807	0,004589598	1,002657618	-0,002842576	-2,923023286	0,680971312	91,93844604	51,41485388	206,868271	45,20107919	25,27785689	101,7057554	40,64812539	27,06377524	69,20200043	1,02507681	0,186368498	4,417422816	0,503691354	0,306305883	1,074115322
0,1578	9,21	16,31871314	9,357622731	29,03361322	13,60225068	7,061815648	24,95746919	10,95543199	-7,225507057	24,23559391	0,382877963	-0,252521984	0,847002185	-0,062311599	-2,006179993	0,687720216	96,69187752	50,19906113	177,4106808	47,53808011	24,68011844	87,2230778	43,0375142	27,48998253	62,87906429	1,067930202	0,12947135	3,267862043	0,52848514	0,303048685	0,940259995
0,158	9,154	15,65254996	10,06844698	32,88010791	12,9863124	7,720415	28,42926665	10,8663286	-2,596730352	27,75207155	0,379763917	-0,090752316	0,969898461	-0,000466712	-2,85548728	0,638475461	92,31346764	54,88072812	202,0900241	45,3854567	26,9818367	99,35655406	40,74351255	28,43033821	67,67580424	1,016138143	0,147748598	4,234857873	0,506911297	0,326068886	1,064829578
0,1582	9,253	14,46194317	8,347487572	25,86910119	11,95059056	6,182731567	22,08658125	9,001691247	-4,514531052	21,12722746	0,314597289	-0,157776933	0,738368859	0,170468783	-1,38657719	0,751501158	84,95101772	43,95007395	157,0029151	41,76574485	21,60783501	77,18970142	39,68286457	24,86570018	58,44063837	0,817893312	0,13976877	2,54916962	0,468353233	0,270335234	0,837776572
0,1584	9,286	16,86165917	9,181814131	30,69395054	14,20108339	6,862631428	26,64346694	11,16944673	-6,910796224	25,95654648	0,390357497	-0,241523254	0,907147217	-0,149098371	-2,359838359	0,699344052	100,9486921	48,78315603	189,3956303	49,63092178	23,98399575	93,11541856	44,80086971	26,98296807	65,49741239	1,179765975	0,154540248	3,707062827	0,546068567	0,297355084	0,994030387
0,1586	9,215	15,54226452	8,902574855	30,43306626	12,92886805	6,648596801	26,54021686	9,799208288	-11,17979194	25,99940736	0,342469463	-0,390719049	0,908645149	0,04553977	-2,302966959	0,717353199	91,90512327	47,2616865	188,661675	45,18469622	23,23597283	92,75457308	42,58441365	26,92184867	79,38630149	0,93136018	0,16452374	3,677110533	0,503339679	0,288311859	0,985581592
0,1588	9,216	17,8376417	8,980097998	29,90016231	15,14135787	6,716689637	25,15673541	13,73252306	0,800598359	24,02086448	0,47993365	0,027979861	0,839497673	-0,247649653	-2,188305276	0,71240922	107,6326525	47,74572582	178,8271688	52,91705763	23,47394835	87,91948706	45,3763832	26,25817318	62,36530961	1,324740002	0,166730257	3,341035493	0,577675978	0,290822463	0,968323379
0,159	9,251	16,85214956	9,722569528	35,32522724	14,12788661	7,401101873	31,50127843	12,50682926	4,501355149	31,22964765	0,437097261	0,157316452	1,091435179	-0,163260064	-3,450232844	0,66288745	100,4283713	52,61088421	223,9274828	49,37510865	25,86587925	110,0928319	42,80796239	27,72499487	72,69758494	1,214877697	0,263738182	5,13926932	0,545760596	0,314867568	1,144015309
0,1592	8,937	17,88322765	9,363086132	44,06668808	15,03674554	7,100737384	38,94538156	12,77227668	-6,567636384	38,67796903	0,446374299	-0,229530268	1,351744232	-0,503541533	-5,92522087	0,687355464	106,8890136	50,4757371	276,8440423	52,55145129	24,8161448	136,1089949	44,36674847	26,55462851	80,71407743	1,589904478	0,176406407	7,903895637	0,579152289	0,303225618	1,427109454
0,1594	8,931	18,94470268	9,272870095	42,54887988	15,92470093	7,060254228	37,20089142	13,97148146	-0,25881229	36,82067273	0,488284932	-0,00904515	1,286834165	-0,744762668	-5,456379789	0,693351279	113,2010627	50,18796175	264,4432984	55,65473877	24,67466149	130,0122309	44,6543057	27,67889933	78,3253495	1,866485097	0,161438438	7,247482944	0,613528392	0,300303952	1,3779549
0,1596	9,22	16,19847351	8,582578294	34,46501924	13,5517996	6,279440759	29,54408836	11,69200989	-0,946292246	28,89422354	0,408620394	-0,033071671	1,009815173	-0,078129423	-3,236135632	0,737307088	96,33324498	44,63753322	210,0147571	47,36176021	21,94582094	103,2527096	41,6493734	25,02580677	68,8297281	1,118743875	0,158727971	4,602165921	0,524591153	0,277948699	1,116157282
0,1598	9,225	15,59297845	8,782689848	25,95613234	12,92342785	6,599103713	22,41440829	10,86967952	1,301251637	21,75304973	0,379881027	0,045477036	0,760240525	0,037944982	-1,402662477	0,724914373	91,86645153	46,90986387	159,3332803	45,16568345	23,06300099	78,33541386	40,72891404	26,68137218	59,50913069	0,971565866	0,168375908	2,61186072	0,504982061	0,284429356	0,840595095
0,16	9,09	16,34600727	9,48930931	27,23186753	13,6926497	7,200317369	23,3711015	10,79972439	-10,62954504	23,13163361	0,377436187	-0,371488642	0,808420222	-0,028011964	-1,644646671	0,678869162	97,33448079	51,18360345	166,1339536	47,85401281	25,16416377	81,67893102	44,27208135	27,07610049	71,50494595	1,018866453	0,227936871	2,805437122	0,529369066	0,307313384	0,881910062
0,1602	8,838	15,97547968	9,206409001	37,82907419	13,3754941	7,033117498	36,23649208	7,382763813	-36,09179154	19,57852544	0,258017901	-1,261360724	0,684243757	-0,060375874	-4,103454318	0,69773119	95,07997367	49,99505975	257,5878459	46,74559561	24,57982218	126,6417818	47,33938753	26,77654486	199,2009152	0,794834794	0,117047195	2,154808774	0,517369448	0,298151595	1,225102947
0,1604	9,039	17,51896317	9,338365881	38,03497121	14,7259582	7,040873264	32,70665482	11,10706443	-8,315255543	32,1434604	0,388177318	-0,290607263	1,123371735	-0,361032668	-4,159159918	0,689004162	104,6797754	50,05019177	232,4959255	51,46529034	24,60692756	114,3054641	46,2115945	26,22286228	73,41530412	1,398878782	0,160392374	5,641558357	0,567355503	0,302425048	1,231770967
0,1606	8,865	15,23255869	8,428324156	31,96338777	12,65881503	6,174874475	29,07819943	10,33491616	0,262162102	28,93898054	0,36119175	0,009162221	1,011379372	0,015804583	-2,643496975	0,746664958	89,98544582	43,89422165	206,7029761	44,24089636	21,5803755	101,6244889	39,55401604	24,60759048	70,17990016	1,017012362	0,137286	4,336132624	0,493309787	0,272953145	1,035141393
0,1608	8,962	16,29666174	9,514012888	35,24651656	13,5185966	7,121270458	30,54073034	11,16075902	-3,98220428	30,06123268	0,390053873	-0,139172811	1,05060061	-0,099308411	-3,430423171	0,677194982	96,09722078	50,62169687	217,099407	47,24572009	24,8879052	106,7358424	41,98081662	27,33763243	70,56427001	1,113694978	0,110088324	4,899253858	0,527771	0,308113415	1,141466246
0,161	8,873	17,00035149	8,797948441	35,28040045	14,25181708	6,550591002	31,30663959	10,2389828	-5,215079404	31,06510561	0,357839005	-0,182260178	1,085684651	-0,246958142	-3,438945552	0,723957704	101,3093335	46,56501027	222,5438886	49,80822936	22,89345543	109,4125947	44,84619588	25,47031921	72,13852385	1,276841485	0,118699148	5,093041148	0,550560149	0,284923509	1,142563583
0,1612	8,965	16,80556196	8,641773874	43,06342843	14,00818665	6,523673457	37,65773386	10,38033198	-7,857601904	37,35034823	0,362778973	-0,274612869	1,305345628	-0,281751374	-5,613479496	0,733670912	99,57748167	46,37366636	267,6907722	48,95677302	22,79938215	131,6088352	43,76647855	25,43741976	78,98446748	1,304743692	0,166911383	7,432871238	0,544251847	0,279865761	1,394618669
0,1614	9,092	15,37788526	8,362911847	32,2693517	12,76834734	6,050724633	27,89088513	10,69103101	-0,239331275	27,3318065	0,373637496	-0,008364314	0,955210749	0,022986635	-2,713584299	0,75058197	90,76405849	43,01169995	198,2629281	44,6236974	21,14648811	97,47498136	40,072104	24,85466822	67,04278344	0,999653767	0,126598779	4,084093456	0,498016221	0,270834753	1,045050102
0,1616	8,884	15,8277641	8,131573389	33,83235436	13,13138756	5,895582817	29,83212393	9,908132408	-7,613053324	29,44394828	0,346276218	-0,266066217	1,029027331	-0,054381519	-3,082039925	0,76419013	93,34473739	41,90887118	212,0622638	45,89247533	20,60428783	104,259356	41,99926792	25,06691009	70,29562746	1,055220495	0,111415052	4,630668075	0,512585646	0,263342805	1,09566829
0,1618	9,191	15,45578572	9,816993127	29,45922425	12,9842006	7,5290832	26,15963146	10,86616441	-4,476576704	25,87430707	0,379758178	-0,156450478	0,904273058	0,081763528	-2,094962698	0,656307718	92,29845586	53,5206421	185,9562759	45,37807623	26,31315718	91,42447709	41,89652044	27,9203312	65,524486	0,937119123	0,191440282	3,549209832	0,500539044	0,317925497	0,954043503
0,162	8,822	15,44459211	8,624478166	27,03673087	12,83954416	6,403740235	23,15724247	11,07538494	-0,179242991	22,39479514	0,387070161	-0,006264307	0,782668685	0,05478016	-1,606880732	0,734735911	91,27016256	45,52111859	164,6137323	44,87252095	22,38023128	80,9315218	40,35154466	26,11722847	60,01552868	0,966283724	0,138129035	2,814609517	0,500176536	0,279305636	0,875590518
